Id,SalePrice,MSSubClass,MSZoning,LotFrontage,LotArea,Street,Alley,LotShape,LandContour,Utilities,LotConfig,LandSlope,Neighborhood,Condition1,Condition2,BldgType,HouseStyle,OverallQual,OverallCond,YearBuilt,YearRemodAdd,RoofStyle,RoofMatl,Exterior1st,Exterior2nd,MasVnrType,MasVnrArea,ExterQual,ExterCond,Foundation,BsmtQual,BsmtCond,BsmtExposure,BsmtFinType1,BsmtFinSF1,BsmtFinType2,BsmtFinSF2,BsmtUnfSF,TotalBsmtSF,Heating,HeatingQC,CentralAir,Electrical,1stFlrSF,2ndFlrSF,LowQualFinSF,GrLivArea,BsmtFullBath,BsmtHalfBath,FullBath,HalfBath,BedroomAbvGr,KitchenAbvGr,KitchenQual,TotRmsAbvGrd,Functional,Fireplaces,FireplaceQu,GarageType,GarageYrBlt,GarageFinish,GarageCars,GarageArea,GarageQual,GarageCond,PavedDrive,WoodDeckSF,OpenPorchSF,EnclosedPorch,3SsnPorch,ScreenPorch,PoolArea,PoolQC,Fence,MiscFeature,MiscVal,MoSold,YrSold,SaleType,SaleCondition,LotFrontagenan,MasVnrAreanan,GarageYrBltnan
11,129500.0,0.0,0.75,0.5606590069862607,0.6445523880577344,1.0,1.0,0.0,0.3333333333333333,1.0,0.0,0.0,0.2727272727272727,0.4,1.0,0.75,0.8,0.4444444444444445,0.5,0.3161764705882353,0.7213114754098361,1.0,0.0,0.5,0.5,0.25,0.0,0.3333333333333333,1.0,0.5,0.5,0.75,0.25,0.16666666666666666,0.16052445074415309,0.6666666666666666,0.0,0.05736301369863013,0.17021276595744683,1.0,1.0,1.0,1.0,0.45425829433484344,0.0,0.0,0.3089895099884101,0.3333333333333333,0.0,0.3333333333333333,0.0,0.375,0.3333333333333333,0.3333333333333333,0.24999999999999997,1.0,0.0,0.2,0.4,0.40186915887850466,0.3333333333333333,0.25,0.27080394922425954,0.6666666666666666,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.09090909090909091,0.5,0.6666666666666666,0.75,0.0,0.0,0.0
12,326099.9999999999,0.2352941176470588,0.75,0.7240110379857643,0.6776877351756383,1.0,1.0,0.3333333333333333,0.3333333333333333,1.0,0.0,0.0,0.9545454545454546,0.4,1.0,0.75,1.0,0.8888888888888888,0.5,0.007352941176470588,0.01639344262295082,1.0,0.0,0.2,0.30000000000000004,1.0,0.17875,1.0,1.0,1.0,1.0,0.75,0.25,1.0,0.17682494684620836,0.6666666666666666,0.0,0.07577054794520548,0.19230769230769232,1.0,1.0,1.0,1.0,0.5294523064424435,0.5530266343825666,0.0,0.7675959817273905,0.3333333333333333,0.0,1.0,0.0,0.5,0.3333333333333333,1.0,0.75,1.0,0.6666666666666666,0.8,1.0,0.009345794392523364,1.0,0.75,0.5190409026798307,0.6666666666666666,1.0,1.0,0.17152858809801633,0.038391224862888484,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.5454545454545454,0.0,1.0,1.0,0.0,0.0,0.0
13,144000.0,0.0,0.75,0.548553126603998,0.72208635802399,1.0,1.0,1.0,0.3333333333333333,1.0,0.0,0.0,0.2727272727272727,0.4,1.0,0.75,0.8,0.4444444444444445,0.625,0.3382352941176471,0.7704918032786886,1.0,0.0,0.5,0.6000000000000001,0.25,0.0,0.3333333333333333,1.0,0.5,0.5,0.75,0.25,0.6666666666666666,0.13058114812189936,0.6666666666666666,0.0,0.07491438356164383,0.14926350245499184,1.0,0.5,1.0,1.0,0.37709682444374826,0.0,0.0,0.23408109902948082,0.3333333333333333,0.0,0.3333333333333333,0.0,0.25,0.3333333333333333,0.3333333333333333,0.16666666666666666,1.0,0.0,0.2,0.4,0.42990654205607476,0.3333333333333333,0.25,0.24823695345557123,0.6666666666666666,1.0,1.0,0.16336056009334887,0.0,0.0,0.0,0.36666666666666664,0.0,0.0,1.0,1.0,0.0,0.7272727272727273,0.5,0.6666666666666666,0.75,1.0,0.0,0.0
14,279500.0,0.0,0.75,0.7813976515544332,0.6180152317961491,1.0,1.0,0.3333333333333333,0.3333333333333333,1.0,0.0,0.0,0.6818181818181819,0.4,1.0,0.75,0.8,0.6666666666666665,0.5,0.007352941176470588,0.01639344262295082,0.0,0.0,0.9,0.9,1.0,0.19125,0.6666666666666666,1.0,1.0,0.75,0.75,0.75,0.8333333333333333,0.0,0.6666666666666666,0.0,0.6395547945205479,0.24451718494271688,1.0,1.0,1.0,1.0,0.6670764903592974,0.0,0.0,0.5155935691106364,0.0,0.0,0.6666666666666666,0.0,0.375,0.3333333333333333,0.6666666666666666,0.41666666666666663,1.0,0.3333333333333333,0.8,0.8,0.009345794392523364,0.6666666666666666,0.75,0.5923836389280677,0.6666666666666666,1.0,1.0,0.18669778296382727,0.0603290676416819,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.6363636363636364,0.25,1.0,1.0,0.0,0.0,0.0
15,157000.0,0.0,0.75,0.548553126603998,0.6311596290417185,1.0,1.0,0.3333333333333333,0.3333333333333333,1.0,0.5,0.0,0.36363636363636365,0.4,1.0,0.75,0.8,0.5555555555555556,0.5,0.3529411764705882,0.8032786885245902,1.0,0.0,0.30000000000000004,0.2,0.5,0.1325,0.3333333333333333,1.0,0.5,0.5,0.75,0.25,0.3333333333333333,0.1298724309000709,0.6666666666666666,0.0,0.2226027397260274,0.20507364975450085,1.0,0.5,1.0,1.0,0.5637234978666128,0.0,0.0,0.4152584090054172,0.3333333333333333,0.0,0.3333333333333333,0.5,0.25,0.3333333333333333,0.3333333333333333,0.24999999999999997,1.0,0.3333333333333333,0.4,0.8,0.44859813084112143,0.6666666666666666,0.25,0.24823695345557123,0.6666666666666666,1.0,1.0,0.0,0.38939670932358317,0.31884057971014496,0.0,0.0,0.0,0.0,0.25,1.0,0.0,0.36363636363636365,0.5,0.6666666666666666,0.75,1.0,0.0,0.0
16,132000.0,0.14705882352941177,0.25,0.29423087707224127,0.32485897542170683,1.0,1.0,0.0,0.3333333333333333,1.0,0.5,0.0,0.13636363636363635,0.4,1.0,0.75,0.4,0.6666666666666665,0.875,0.5735294117647058,0.11475409836065574,0.0,0.0,0.1,0.1,0.25,0.0,0.3333333333333333,1.0,0.25,0.5,0.75,0.25,0.8333333333333333,0.0,0.6666666666666666,0.0,0.3561643835616438,0.13617021276595745,1.0,1.0,1.0,0.6666666666666666,0.3384921217985011,0.0,0.0,0.19660362568975653,0.0,0.0,0.3333333333333333,0.0,0.25,0.3333333333333333,0.3333333333333333,0.24999999999999997,1.0,0.0,0.2,0.4,0.14953271028037382,0.3333333333333333,0.5,0.40620592383638926,0.6666666666666666,1.0,1.0,0.05600933488914819,0.20475319926873858,0.0,0.0,0.0,0.0,0.0,0.75,1.0,0.0,0.5454545454545454,0.25,0.6666666666666666,0.75,0.0,0.0,0.0
17,149000.0,0.0,0.75,0.548553126603998,0.6464853178615222,1.0,1.0,0.3333333333333333,0.3333333333333333,1.0,1.0,0.0,0.36363636363636365,0.4,1.0,0.75,0.8,0.5555555555555556,0.75,0.29411764705882354,0.6721311475409837,0.0,0.0,0.1,0.1,0.5,0.1125,0.3333333333333333,1.0,0.5,0.5,0.75,0.25,0.6666666666666666,0.10240963855421686,0.6666666666666666,0.0,0.18236301369863012,0.16432078559738136,1.0,1.0,1.0,1.0,0.43356101708084394,0.0,0.0,0.2888965782122046,0.3333333333333333,0.0,0.3333333333333333,0.0,0.25,0.3333333333333333,0.3333333333333333,0.24999999999999997,1.0,0.3333333333333333,0.6000000000000001,0.8,0.37383177570093457,1.0,0.5,0.3385049365303244,0.6666666666666666,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.04516129032258065,0.1818181818181818,1.0,0.6666666666666666,0.75,1.0,0.0,0.0
18,90000.0,0.4117647058823529,0.75,0.5843604101119739,0.6248734182183266,1.0,1.0,0.0,0.3333333333333333,1.0,0.0,0.0,0.2727272727272727,0.4,1.0,0.25,0.8,0.3333333333333333,0.5,0.2867647058823529,0.6557377049180328,0.0,0.0,0.30000000000000004,0.2,0.25,0.0,0.3333333333333333,1.0,0.0,0.0,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.5,1.0,1.0,0.5835472800653885,0.0,0.0,0.43450335114820016,0.0,0.0,0.6666666666666666,0.0,0.25,0.6666666666666666,0.3333333333333333,0.33333333333333337,1.0,0.0,0.2,0.2,0.3644859813084112,0.3333333333333333,0.5,0.3638928067700987,0.6666666666666666,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.03225806451612903,0.8181818181818182,0.0,0.6666666666666666,0.75,0.0,0.0,0.0
19,159000.0,0.0,0.75,0.5111538952777819,0.7509404230592764,1.0,1.0,0.0,0.3333333333333333,1.0,0.0,0.0,0.4545454545454546,0.8,1.0,0.75,0.8,0.4444444444444445,0.5,0.029411764705882353,0.0819672131147541,0.0,0.0,0.9,0.9,0.25,0.0,0.3333333333333333,1.0,1.0,0.5,0.75,0.25,1.0,0.11445783132530121,0.6666666666666666,0.0,0.20034246575342465,0.1823240589198036,1.0,1.0,1.0,1.0,0.4946417669810015,0.0,0.0,0.34819381453570086,0.3333333333333333,0.0,0.3333333333333333,0.5,0.375,0.3333333333333333,0.6666666666666666,0.33333333333333337,1.0,0.0,0.2,0.4,0.037383177570093455,0.3333333333333333,0.5,0.40620592383638926,0.6666666666666666,1.0,1.0,0.0,0.18647166361974407,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.4545454545454545,0.5,0.6666666666666666,0.75,0.0,0.0,0.0
20,139000.0,0.0,0.75,0.5606590069862607,0.4366384695680354,1.0,1.0,0.0,0.3333333333333333,1.0,0.0,0.0,0.36363636363636365,0.4,1.0,0.75,0.8,0.4444444444444445,0.625,0.375,0.7377049180327869,1.0,0.0,0.8,0.6000000000000001,0.25,0.0,0.3333333333333333,1.0,0.5,0.5,0.75,0.25,0.5,0.0892983699503898,0.6666666666666666,0.0,0.2247431506849315,0.1684124386252046,1.0,0.5,1.0,1.0,0.6027239453315274,0.0,0.0,0.453120071703228,0.0,0.0,0.3333333333333333,0.0,0.375,0.3333333333333333,0.3333333333333333,0.33333333333333337,0.5,0.0,0.2,0.8,0.47663551401869153,0.3333333333333333,0.25,0.20733427362482368,0.6666666666666666,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,1.0,0.0,0.36363636363636365,0.75,0.0,0.0,0.0,0.0,0.0
21,325300.0,0.2352941176470588,0.75,0.8691170448453982,0.7706541036028263,1.0,1.0,0.3333333333333333,0.3333333333333333,1.0,0.5,0.0,0.9545454545454546,0.4,1.0,0.75,1.0,0.7777777777777777,0.5,0.007352941176470588,0.01639344262295082,0.0,0.0,0.9,0.9,0.5,0.23750000000000002,0.6666666666666666,1.0,1.0,1.0,0.75,0.75,0.8333333333333333,0.0,0.6666666666666666,0.0,0.49571917808219174,0.18952536824877253,1.0,1.0,1.0,1.0,0.517400356776307,0.5898305084745763,0.0,0.7802171627323786,0.0,0.0,1.0,0.5,0.5,0.3333333333333333,0.6666666666666666,0.5833333333333334,1.0,0.3333333333333333,0.8,1.0,0.009345794392523364,0.6666666666666666,0.75,0.6015514809590973,0.6666666666666666,1.0,1.0,0.28004667444574094,0.28153564899451555,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.9090909090909091,0.0,1.0,1.0,0.0,0.0,0.0
22,139400.0,0.14705882352941177,0.25,0.3878099168294158,0.4288140327592691,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.045454545454545456,0.4,1.0,0.75,0.4,0.6666666666666665,0.75,0.5661764705882353,0.9508196721311476,0.0,0.0,0.1,0.1,0.25,0.0,0.3333333333333333,1.0,1.0,0.5,0.75,0.25,0.8333333333333333,0.0,0.6666666666666666,0.0,0.2726883561643835,0.10425531914893618,1.0,1.0,1.0,0.3333333333333333,0.49146887748342083,0.0,0.0,0.34511357110918883,0.0,0.0,0.3333333333333333,0.0,0.375,0.3333333333333333,0.6666666666666666,0.33333333333333337,1.0,0.3333333333333333,0.8,0.8,0.719626168224299,0.3333333333333333,0.25,0.19746121297602257,0.6666666666666666,1.0,0.0,0.0,0.0,0.3713768115942029,0.0,0.0,0.0,0.0,0.75,1.0,0.0,0.4545454545454545,0.25,0.6666666666666666,0.75,0.0,0.0,0.0
23,230000.0,0.0,0.75,0.6187057572470329,0.5707761545288861,1.0,1.0,0.0,0.3333333333333333,1.0,0.0,0.0,0.6818181818181819,0.4,1.0,0.75,0.8,0.7777777777777777,0.5,0.044117647058823525,0.11475409836065574,1.0,0.0,0.9,0.9,0.5,0.175625,0.6666666666666666,1.0,1.0,0.75,0.75,0.25,0.8333333333333333,0.0,0.6666666666666666,0.0,0.7607020547945205,0.29083469721767596,1.0,1.0,1.0,1.0,0.7749130946074243,0.0,0.0,0.6202814227613662,0.0,0.0,0.6666666666666666,0.0,0.375,0.3333333333333333,0.6666666666666666,0.41666666666666663,1.0,0.3333333333333333,0.8,0.8,0.05607476635514018,0.6666666666666666,0.5,0.37658674188998587,0.6666666666666666,1.0,1.0,0.1995332555425904,0.2906764168190128,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.7272727272727273,0.5,0.6666666666666666,0.75,0.0,0.0,0.0
24,129900.0,0.588235294117647,0.25,0.17001819005839236,0.12872188622704694,1.0,1.0,0.0,0.3333333333333333,1.0,0.0,0.0,0.0,0.4,1.0,1.0,0.8,0.4444444444444445,0.75,0.22794117647058823,0.5245901639344263,0.0,0.0,1.0,1.0,0.25,0.0,0.3333333333333333,1.0,1.0,0.75,0.75,0.25,1.0,0.148830616583983,0.6666666666666666,0.0,0.08561643835616438,0.17021276595744683,1.0,0.5,1.0,1.0,0.4654493363922021,0.0,0.0,0.31985378173795587,0.3333333333333333,0.0,0.3333333333333333,0.0,0.375,0.3333333333333333,0.3333333333333333,0.33333333333333337,1.0,0.3333333333333333,0.6000000000000001,0.8,0.2897196261682243,0.3333333333333333,0.5,0.4033850493653032,0.6666666666666666,1.0,1.0,0.11668611435239205,0.20109689213893966,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.4545454545454545,0.25,0.6666666666666666,0.75,0.0,0.0,0.0
25,154000.0,0.0,0.75,0.548553126603998,0.4825846060229164,1.0,1.0,0.3333333333333333,0.3333333333333333,1.0,0.0,0.0,0.2727272727272727,0.4,1.0,0.75,0.8,0.4444444444444445,0.875,0.3088235294117647,0.16393442622950818,0.0,0.0,0.7000000000000001,0.6000000000000001,0.25,0.0,0.3333333333333333,0.3333333333333333,0.5,0.5,0.75,0.5,0.16666666666666666,0.033309709425939055,1.0,0.4531886024423338,0.08732876712328766,0.17348608837970542,1.0,1.0,1.0,1.0,0.4654493363922021,0.0,0.0,0.31985378173795587,0.3333333333333333,0.0,0.3333333333333333,0.0,0.375,0.3333333333333333,0.6666666666666666,0.33333333333333337,1.0,0.3333333333333333,0.6000000000000001,0.8,0.3925233644859813,0.3333333333333333,0.25,0.19040902679830748,0.6666666666666666,1.0,1.0,0.47374562427071176,0.16453382084095064,0.0,0.0,0.0,0.0,0.0,0.5,1.0,0.0,0.36363636363636365,1.0,0.6666666666666666,0.75,1.0,0.0,0.0
26,256300.0,0.0,0.75,0.9409340561913053,0.7712120073899866,1.0,1.0,0.0,0.3333333333333333,1.0,0.5,0.0,0.9545454545454546,0.4,1.0,0.75,0.8,0.7777777777777777,0.5,0.014705882352941176,0.04918032786885246,0.0,0.0,0.9,0.9,1.0,0.4,0.6666666666666666,1.0,1.0,0.75,0.75,0.25,0.8333333333333333,0.0,0.6666666666666666,0.0,0.670376712328767,0.2563011456628478,1.0,1.0,1.0,1.0,0.7073484028201427,0.0,0.0,0.5546895709490776,0.0,0.0,0.6666666666666666,0.0,0.375,0.3333333333333333,0.6666666666666666,0.41666666666666663,1.0,0.3333333333333333,0.8,0.8,0.018691588785046728,0.6666666666666666,0.75,0.6276445698166432,0.6666666666666666,1.0,1.0,0.0,0.10237659963436929,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.5454545454545454,0.75,0.6666666666666666,0.75,0.0,0.0,0.0
